time
5199641.063346998
5199641.429672138
5199641.783610956
5199642.135085956
5199642.493492023
5199642.85303034
5199643.215737001
5199643.572958366
5199643.925816671
5199644.290131227
5199644.652126686
5199645.006807462
5199645.363740579
5199645.719159738
5199646.084362404
5199646.442056076
5199646.792911188
5199647.151964084
5199647.511918441
5199647.873803035
5199648.234918253
5199648.587231533
5199648.949431793
5199649.315999643
5199649.675685779
5199650.02740039
5199650.383684055
5199650.755889551
5199651.118520633
5199651.471437351
5199651.830052988
5199652.195655719
5199652.562813179
5199652.927314178
5199653.282168285
5199653.652313367
5199654.023427145
5199654.388539688
5199654.756704942
5199655.11835374
5199655.49137272
5199655.863448755
5199656.223774091
5199656.585494892
5199656.953932897
5199657.32852234
5199657.692459718
5199658.053377763
5199658.425392763
5199658.79801263
5199659.160839216
5199659.5214597145
5199659.888042108
5199660.255018131
5199660.62562956
5199660.980041162
5199661.34133114
5199661.714442627
5199662.087449924
5199662.4451414505
5199662.798465387
5199663.160954372
5199663.532204525
5199663.890892402
5199664.241032497
5199664.5969757
5199664.96206154
5199665.321883337
5199665.666865961
5199666.012540952
5199666.375852481
5199666.734119789
5199667.075827734
5199667.42182769
5199667.783671514
5199668.143297092
5199668.498415605
5199668.840787069
5199669.188603059
5199669.5583537975
5199669.924391166
5199670.272944347
5199670.626123087
5199670.992669479
5199671.357030527
5199671.711782829
5199672.06487836
5199672.435282604
5199672.799443142
5199673.148330347
5199673.5023209015
5199673.875551597
5199674.242351905
5199674.599397556
5199674.952021734
5199675.31695594
5199675.690322773
5199676.042909042
5199676.397686378
5199676.761278526
5199677.126008884
5199677.484628336
5199677.836493866
5199678.196616069
5199678.570361272
5199678.934554235
5199679.283932344
5199679.640823738
5199680.008689777
5199680.376005546
5199680.736016409
5199681.089748041
5199681.451224462
5199681.817860023
5199682.179394857
5199682.533362047
5199682.894894497
5199683.258703844
5199683.616379873
5199683.974246875
5199684.334326879
5199684.697379009
5199685.058893577
5199685.413134233
5199685.768166439
5199686.128513471
5199686.491020576
5199686.856678383
5199687.20826687
5199687.564183132
5199687.929918186
5199688.291039602
5199688.645093099
5199688.99849786
5199689.364181415
5199689.733002559
5199690.088314668
5199690.439489261
5199690.801926271
5199691.172366277
5199691.533117429
5199691.886108772
5199692.244844572
5199692.61478819
5199692.979461567
5199693.328079597
5199693.680631534
5199694.047628538
5199694.415816204
5199694.765663282
5199695.116421119
5199695.482139484
5199695.851423399
5199696.209206478
5199696.559201614
5199696.919546501
5199697.286671535
5199697.652786152
5199697.998489992
5199698.359089748
5199698.728806392
5199699.092878
5199699.448346511
5199699.800506012
5199700.17239155
5199700.540372268
5199700.894137279
5199701.252355472
5199701.618243829
5199701.988350526
5199702.34524192
5199703.065614359
5199703.432282583
5199703.793949024
5199704.144564764
5199704.500991003
5199704.870745556
5199705.231674329
5199705.583278553
5199705.936987535
5199706.304772512
5199706.673404829
5199707.027016298
5199707.379082576
5199707.744646446
5199708.115692035
5199708.473240749
5199708.827014581
5199709.188686506
5199709.553215877
5199709.913747446
5199710.264520065
5199710.62534012
5199710.986264602
5199711.343571798
5199711.694531337
5199712.051853315
5199712.417841093
5199712.783176796
5199713.132228033
5199713.487494604
5199713.853726522
5199714.217899458
5199714.568493263
5199714.917548076
5199715.288438694
5199715.653215305
5199716.011845247
5199716.358628647
5199716.728028909
5199717.099124805
5199717.452578441
5199717.801328556
5199718.156473772
5199718.522634164
5199718.886027948
5199719.230670587
5199719.583292619
5199719.946361677
5199720.301091091
5199720.651354448
5199720.995706455
5199721.347432272
5199721.696698085
5199722.04014291
5199722.377483741
5199722.717875854
5199723.065381662
5199723.415978567
5199723.751423256
5199724.087614671
5199724.439384596
5199724.773244993
5199725.104566709
5199725.444337265
5199725.793260709
5199726.131004707
5199726.464522735
5199726.799471752
5199727.146155016
5199727.498049633
5199727.837243692
5199728.181341068
5199728.540598289
5199728.902588741
5199729.255494491
5199729.605232374
5199729.9776929775
5199730.362940685
5199730.732278244
5199731.086794273
5199731.447693483
5199731.830673353
5199732.193500654
5199732.539657966
5199732.895732299
5199733.259423391
5199733.620528833
5199733.971593992
5199734.318378584
5199734.676408188
5199735.026624815
5199735.364481346
5199735.70318617
5199736.055179493
5199736.407351629
5199736.746179716
5199737.079985515
5199737.422845022
5199737.776794807
5199738.117118732
5199738.449140445
5199738.790815012
5199739.139540569
5199739.48421301
5199739.820305721
5199740.163031952
5199740.516364471
5199740.870764867
5199741.220643417
5199741.570502178
5199741.920056478
5199742.283256427
5199742.644401685
5199742.989620582
5199743.338749305
5199743.697103635
5199744.053573028
5199744.405277387
5199744.746871368
5199745.098213569
5199745.4570886055
5199745.803761617
5199746.14088668
5199746.480178253
5199746.828298465
5199747.176211254
5199747.508074419
5199747.834021703
5199748.169587509
5199748.514185564
5199748.852111951
5199749.17909135
5199749.503802673
5199749.837098257
5199750.178074733
5199750.509650365
5199750.833524601
5199751.157002584
5199751.493369714
5199751.83128895
5199752.163464204
5199752.490814821
5199752.821003572
5199753.164798395
5199753.507510559
5199753.841168539
5199754.168227092
5199754.504658596
5199754.859233514
5199755.219261066
5199755.564847604
5199755.910712854
5199756.263012544
5199756.620415346
5199756.973487751
5199757.314179079
5199757.664264337
5199758.013492958
5199758.363081829
5199758.711586372
5199759.051996605
5199759.392643348
5199759.750492231
5199760.093317405
5199760.433106081
5199760.77303137
5199761.121832506
5199761.471017019
5199761.812454597
5199762.155650751
5199762.500453607
5199762.849989311
5199763.19894828
5199763.5404521385
5199763.884818927
5199764.239597217
5199764.58390917
5199764.924184696
5199765.268215553
5199765.627090351
5199765.977255718
5199766.315484659
5199766.653345005
5199767.00337495
5199767.360166923
5199767.701150552
5199768.04095091
5199768.384164707
5199768.741756574
5199769.0904969135
5199769.424647705
5199769.762700931
5199770.1143957535
5199770.462234155
5199770.808084623
5199771.138665334
5199771.479944841
5199771.831654684
5199772.182776825
5199772.522177593
5199772.857117311
5199773.203912393
5199773.557086841
5199773.904056207
5199774.238987819
5199774.581446544
5199774.934715644
5199775.285025732
5199775.626846687
5199775.964799539
5199776.316333667
5199776.665808813
5199777.011664764
5199777.350193397
5199777.699534313
5199778.047777549
5199778.390881435
5199778.736951486
5199779.085542099
5199779.435506002
5199779.78398265
5199780.13059892
5199780.477793113
5199780.827750579
5199781.176484243
5199781.522760526
5199781.859838859
5199782.2087825695
5199782.559641973
5199782.90775694
5199783.246302263
5199783.594036714
5199783.941056625
5199784.291059152
5199784.636402504
5199784.978505508
5199785.329997436
5199785.677584545
5199786.025125639
5199786.384321586
5199786.725635664
5199787.064001934
5199787.413921253
5199787.771691457
5199788.126482622
5199788.465204374
5199788.807333604
5199789.166700498
5199789.522270338
5199789.868354932
5199790.208423273
5199790.56437935
5199790.92151107
5199791.277759449
5199791.623089925
5199791.970880405
5199792.329863445
5199792.692565338
5199793.03623666
5199793.381354705
5199793.741519586
5199794.100788252
5199794.448878185
5199794.787778751
5199795.141240255
5199795.502864496
5199795.854678051
5199796.197318451
5199796.554698364
5199796.915362493
5199797.2699400345
5199797.6152302185
5199797.963415281
5199798.328700916
5199798.6913787285
5199799.041780607
5199799.380789653
5199799.734908954
5199800.096781866
5199800.449711935
5199800.79397668
5199801.147873775
5199801.509568826
5199801.8659535805
5199802.217569009
5199802.567288057
5199802.924029724
5199803.284698383
5199803.64292659
5199803.991488592
5199804.343629257
5199804.706763403
5199805.069341795
5199805.41552581
5199805.763985769
5199806.124880687
5199806.490397588
5199806.851872341
5199807.2067474285
5199807.54774727
5199807.896381513
5199808.253298179
5199808.613052026
5199808.962166683
5199809.309044019
5199809.665682451
5199810.026351587
5199810.377311126
5199810.715803997
5199811.06784095
5199811.425647871
5199811.777889864
5199812.1180383125
5199812.457754985
5199812.81520261
5199813.169403211
5199813.513774292
5199813.84930958
5199814.198856966
5199814.5579425255
5199814.90672435
5199815.248549835
5199815.598988191
5199815.952169792
5199816.30286421
5199816.651989118
5199816.994346992
5199817.350776807
5199817.697538511
5199818.039358751
5199818.3834701935
5199818.741517679
5199819.095161335
5199819.437618868
5199819.784153358
5199820.132564203
5199820.489743845
5199820.840591327
5199821.181848423
5199821.534296409
5199821.890649454
5199822.245870964
5199822.589424507
5199822.938681499
5199823.29321541
5199823.648586885
5199824.0020309845
5199824.342803613
5199824.691266433
5199825.049265043
5199825.398776905
5199825.747002975
5199826.100535528
5199826.450625078
5199826.812030689
5199827.164769546
5199827.513015644
5199827.866601602
5199828.216092245
5199828.570776359
5199828.92520322
5199829.275434152
5199829.629109518
5199829.983456508
5199830.339269773
5199830.688043491
5199831.039903299
5199831.402073518
5199831.75636162
5199832.106315271
5199832.456700222
5199832.815951959
5199833.17061247
5199833.522406952
5199833.874724762
5199834.234802858
5199834.596375362
5199834.951464073
5199835.296517507
5199835.65767254
5199836.019501344
5199836.373375789
5199836.729141132
5199837.087964193
5199837.446494476
5199837.801503793
5199838.167237417
5199838.513402597
5199838.854402439
5199839.194590465
5199839.547639505
5199839.904333965
5199840.250879661
5199840.585688011
5199840.933424369
5199841.286218301
5199841.637359277
5199841.9748372
5199842.3092674175
5199842.659951345
5199843.006476299
5199843.346355573
5199843.682924406
5199844.023910896
5199844.375165359
5199844.726238624
5199845.064879314
5199845.408871309
5199845.765356676
5199846.112254039
5199846.465514795
5199846.814822332
5199847.165142671
5199847.518375532
5199847.867126838
5199848.211073295
5199848.567248241
5199848.914353267
5199849.255904571
5199849.602833168
5199849.956585304
5199850.309080736
5199850.650856153
5199850.993028537
5199851.340988771
5199851.692283765
5199852.04010524
5199852.377833263
5199852.7252215305
5199853.078682558
5199853.4270245
5199853.767006294
5199854.112656013
5199854.4650856415
5199854.817003385
5199855.162135498
5199855.505541698
5199855.860158817
5199856.215886013
5199856.565473453
5199856.908983127
5199857.261658088
5199857.625366823
5199857.98127474
5199858.331009285
5199858.677730695
5199859.040134565
5199859.400894777
5199859.747459785
5199860.100747482
5199860.462757484
5199860.828212158
5199861.183717386
5199861.524717466
5199861.886709825
5199862.253834621
5199862.615264074
5199862.967297928
5199863.321946994
5199863.682301895
5199864.039948599
5199864.397489444
5199864.754676716
5199865.115743057
5199865.480959074
5199865.835790531
5199866.186508552
5199866.54682316
5199866.909984724
5199867.266964809
5199867.621534483
5199867.974240438
5199868.336879865
5199868.7025512615
5199869.057464496
5199869.420969144
5199869.767323629
5199870.1199680725
5199870.491238491
5199870.855817453
5199871.211008684
5199871.563616649
5199871.9258562485
5199872.293998138
5199872.64961137
5199873.001135246
5199873.363382713
5199873.729540006
5199874.089104072
5199874.4423493305
5199874.804017679
5199875.169568197
5199875.531047002
5199875.88649358
5199876.247414247
5199876.611005441
5199876.973837272
5199877.328382627
5199877.6867593685
5199878.046514885
5199878.4063307205
5199878.762660638
5199879.118029729
5199879.4805118
5199879.83945121
5199880.191128627
5199880.538833276
5199880.902386562
5199881.268245832
5199881.626791612
5199881.977226154
5199882.330932275
5199882.70185651
5199883.063662426
5199883.416099683
5199883.771260635
5199884.136867181
5199884.490368978
5199884.84725155
5199885.194701568
5199885.555017368
5199885.914553062
5199886.267031805
5199886.607013361
5199886.959019081
5199887.313980953
5199887.670260088
5199888.011703626
5199888.352468864
5199888.7042116085
5199889.047824279
5199889.388250248
5199889.728063242
5199890.071677581
5199890.417406694
5199890.754384653
5199891.085762397
5199891.4231563965
5199891.764803068
5199892.099200145
5199892.430476324
5199892.758658544
5199893.09897174
5199893.439622537
5199893.776424305
5199894.107170955
5199894.444535152
5199894.783764974
5199895.117422954
5199895.45283188
5199895.782433883
5199896.124618427
5199896.459066049
5199896.788805381
5199897.117595092
5199897.443544046
5199897.78174986
5199898.114394085
5199898.439971344
5199898.7664963165
5199899.094237224
5199899.427158729
5199899.757638828
5199900.08164324
5199900.405330078
5199900.739123479
5199901.077446357
5199901.401425735
5199901.720947401
5199902.05376877
5199902.392321006
5199902.723819629
5199903.05328931
5199903.380712406
5199903.713756458
5199904.04987611
5199904.388907329
5199904.7175673405
5199905.049754039
5199905.380685703
5199905.714718715
5199906.045755283
5199906.376171962
5199906.707421438
5199907.041933672
5199907.372839347
5199907.698660032
5199908.023175851
5199908.351550237
5199908.678891555
5199909.0077516
5199909.3295425335
5199909.656969921
5199909.983560459
5199910.309035198
5199910.634486095
5199910.956548587
5199911.285195486
5199911.615958826
5199911.943659202
5199912.270491735
5199912.603736297
5199912.936274425
5199913.2680396
5199913.605561153
5199913.937233583
5199914.274629728
5199914.602324859
5199914.938947336
5199915.277602092
5199915.615036623
5199915.949496404
5199916.278323309
5199916.606338398
5199916.939288513
5199917.275543825
5199917.604010717
5199917.928202764
5199918.253685609
5199918.5876757065
5199918.916983024
5199919.241372244
5199919.560859577
5199919.888878719
5199920.217003242
5199920.5415615
5199920.867712394
5199921.192677156
5199921.505444185
5199921.825515167
5199922.152352468
5199922.483193771
5199922.804565088
5199923.120392219
5199923.442232505
5199923.77834572
5199924.10835828
5199924.433422939
5199924.755687849
5199925.079668895
5199925.411257879
5199925.74649109
5199926.086998598
5199926.413931505
5199926.76016535
5199927.125530855
5199927.481186763
5199927.824466364
5199928.175370113
5199928.527256624
5199928.890415327
5199929.2381643215
5199929.575266258
5199929.926261083
5199930.276057378
5199930.619871513
5199930.954545156
5199931.309097664
5199931.650678054
5199931.980815546
5199932.313785688
5199932.658157722
5199933.003716842
5199933.340161935
5199933.671182529
5199934.001826421
5199934.349469797
5199934.694662706
5199935.028523342
5199935.358650343
5199935.691452877
5199936.03555359
5199936.378848688
5199936.708339588
5199937.037052528
5199937.375678913
5199937.718680517
5199938.055566208
5199938.386194603
5199938.718948261
5199939.054075853
5199939.39637293
5199939.732450143
5199940.062251703
5199940.396684305
5199940.733598367
5199941.071730749
5199941.401673929
5199941.745248691
5199942.079136745
5199942.405591623
5199942.735804693
5199943.080927745
5199943.424988643
5199943.757678405
5199944.084986822
5199944.422884361
5199944.76571788
5199945.09884061
5199945.427988187
5199945.759791271
5199946.103009359
5199946.446167127
5199946.779170887
5199947.105839864
5199947.442937748
5199947.788232462
5199948.1337043205
5199948.462145464
5199948.793823139
5199949.140087263
5199949.485188858
5199949.82229747
5199950.158000843
5199950.497542278
5199950.840905086
5199951.184737817
5199951.523702995
5199951.862769739
5199952.204991476
5199952.546525613
5199952.885509864
5199953.224397079
5199953.565433637
5199953.907240287
5199954.247788803
5199954.588600532
5199954.93021001
5199955.279630319
5199955.618206398
5199955.949634687
5199956.28840603
5199956.638471023
5199956.98710312
5199957.319899217
5199957.65795006
5199957.998364822
5199958.351601974
5199958.691247837
5199959.025485412
5199959.361238138
5199959.715278522
5199960.064052955
5199960.400272504
5199960.737285272
5199961.086052791
5199961.440802709
5199961.787127153
5199962.121602432
5199962.468663351
5199962.82666053
5199963.173939125
5199963.51686372
5199963.85683407
5199964.210829155
5199964.565678732
5199964.915495054
5199965.2548083225
5199965.608775512
5199965.962868587
5199966.316490785
5199966.663010017
5199967.009722129
5199967.365918056
5199967.721438066
5199968.070591108
5199968.411996023
5199968.762553827
5199969.1218699375
5199969.469041244
5199969.816306011
5199970.163019792
5199970.512910501
5199970.864560262
5199971.213967697
5199971.556689874
5199971.903262989
5199972.261057035
5199972.608072654
5199972.954695837
5199973.297464983
5199973.651257173
5199974.007846014
5199974.356607572
5199974.695267812
5199975.041194097
5199975.398814575
5199975.758961097
5199976.101389543
5199976.442825452
5199976.798644439
5199977.160731689
5199977.515996114
5199977.861354963
5199978.211439983
5199978.57029976
5199978.930107967
5199979.27983369
5199979.619367735
5199979.981156723
5199980.341365234
5199980.696071521
5199981.040672676
5199981.393587724
5199981.751664297
5199982.106658594
5199982.452762024
5199982.801534788
5199983.164534704
5199983.511216299
5199983.852216617
5199984.1973873535
5199984.55895652
5199984.914742843
5199985.26161708
5199985.607273952
5199985.957863943
5199986.317831651
5199986.665163414
5199987.006397621
5199987.35251464
5199987.707137958
5199988.0628575245
5199988.407866375
5199988.751077072
5199989.104364292
5199989.458712713
5199989.808947698
5199990.155877248
5199990.510159151
5199990.866415636
5199991.219146864
5199991.564865963
5199991.918552772
5199992.276360647
5199992.633998291
5199992.990405695
5199993.335631744
5199993.693239347
5199994.05726184
5199994.412889616
5199994.763423578
5199995.122694389
5199995.482746498
5199995.844560997
5199996.2028485695
5199996.562730209
5199996.922365085
5199997.283496753
5199997.648605959
5199997.99842991
5199998.357806102
5199998.715507404
5199999.073997633
5199999.425708192
5199999.773894922
5200000.122603313
5200000.477491752
5200000.829964773
5200001.17698969
5200001.526257888
5200001.875177757
5200002.223863498
5200002.570584671
5200002.920558111
5200003.271839515
5200003.622322456
5200003.97335519
5200004.314438478
5200004.66599621
5200005.023932592
5200005.377097742
5200005.719290392
5200006.068862573
5200006.435073749
5200006.795039789
5200007.140279428
5200007.485517637
5200007.842296974
5200008.202858583
5200008.556177513
5200008.90662779
5200009.266720907
5200009.632233516
5200009.992795126
5200010.346830265
5200010.706843034
5200011.081065551
5200011.443848507
5200011.792307512
5200012.147106067
5200012.513379232
5200012.8817995945
5200013.236543552
5200013.587487117
5200013.954913513
5200014.32375373
5200014.686481372
5200015.038798944
5200015.404380695
5200015.773846761
5200016.138993875
5200016.498211519
5200016.856391803
5200017.221444265
5200017.587834016
5200017.942284481
5200018.304257528
5200018.669939415
5200019.032549993
5200019.388083593
5200019.740031377
5200020.106932537
5200020.473906652
5200020.829964296
5200021.184058086
5200021.543920652
5200021.913389818
5200022.268795625
5200022.619848625
5200022.982828514
5200023.348537342
5200023.706692831
5200024.05388631
5200024.418858425
5200024.785835878
5200025.139730827
5200025.488469497
5200025.852244512
5200026.216678516
5200026.571740047
5200026.925941602
5200027.28337063
5200027.644384042
5200028.008173839
5200028.361143486
5200028.716686145
5200029.067220346
5200029.429579393
5200029.781503574
5200030.128011839
5200030.481560365
5200030.837450878
5200031.191259281
5200031.540290252
5200031.885682003
5200032.23793544
5200032.594808952
5200032.944410936
5200033.295644418
5200033.64606084
5200034.006712333
5200034.358578579
5200034.706853763
5200035.071133749
5200035.419076101
5200035.761820928
5200036.120632307
5200036.479477302
5200036.83247842
5200037.177409784
5200037.530466215
5200037.887233631
5200038.236032621
5200038.588861124
5200038.935202734
5200039.28539385
5200039.640822307
5200039.986456768
5200040.330398933
5200040.684484617
5200041.036927597
5200041.38306059
5200041.7289375225
5200042.079106466
5200042.434203521
5200042.78208913
5200043.131695406
5200043.486732856
5200043.841191188
5200044.1963068405
5200044.550500051
5200044.909318105
5200045.264158384
5200045.621978656
5200045.975202696
5200046.337873356
5200046.693687097
5200047.047945158
5200047.401249544
5200047.761096136
5200048.115882055
5200048.468953268
5200048.825536386
5200049.176464454
5200049.532958643
5200049.891610996
5200050.248484985
5200050.599870817
5200050.9493991295
5200051.305578367
5200051.657940284
5200052.009807483
5200052.358131544
5200052.710271017
5200053.065830366
5200053.416499273
5200053.762631551
5200054.115484611
5200054.470213787
5200054.823840038
5200055.172893898
5200055.539847509
5200055.89084758
5200056.235722438
5200056.585573331
5200056.949588672
5200057.312693016
5200057.665237323
5200058.010248081
5200058.365698949
5200058.728946106
5200059.092315809
5200059.438794271
5200059.79301943
5200060.150688545
5200060.518281356
5200060.874689714
5200061.221590177
5200061.583618299
5200061.953158037
5200062.31416835
5200062.660602466
5200063.019110099
5200063.384597913
5200063.7388822
5200064.092260973
5200064.439101116
5200064.797294513
5200065.161182777
5200065.509197132
5200065.862398759
5200066.217612878
5200066.563862459
5200066.909705774
5200067.274780647
5200067.64146866
5200068.000328199
5200068.34880294
5200068.713502304
5200069.086493627
5200069.446115867
5200069.8089353
5200070.184294836
5200070.566306488
5200070.93608679
5200071.299614326
5200071.672844783
5200072.049233572
5200072.418997661
5200072.774349586
5200073.138856308
5200073.510007993
5200073.876241104
5200074.2371088425
5200074.590567724
5200074.957024709
5200075.323564664
5200075.677330867
5200076.03842272
5200076.409672634
5200076.76556553
5200077.114315645
5200077.471078531
5200077.846453563
5200078.214472667
5200078.566599743
5200078.922030584
5200079.284794227
5200079.6581973
5200080.020208494
5200080.368197815
5200080.7292303005
5200081.101840631
5200081.462586061
5200081.808998481
5200082.169895546
5200082.547305719
5200082.916637317
5200083.280107872
5200083.636984007
5200084.006734268
5200084.383219854
5200084.755563156
5200085.118434803
5200085.489953891
5200085.866489069
5200086.228864805
5200086.598891393
5200086.967419759
5200087.3277944485
5200087.693001405
5200088.072170631
5200088.445893661
5200088.8114973465
5200089.177145855
5200089.557640688
5200089.936685459
5200090.303906337
5200090.669600145
5200091.049438612
5200091.434014217
5200091.80296363
5200092.166262523
5200092.544123785
5200092.92582883
5200093.295385734
5200093.663118259
5200094.03553404
5200094.414246694
5200094.786217109
5200095.145563499
5200095.507796899
5200095.880031482
5200096.248552219
5200096.60819997
5200096.97945346
5200097.344912902
5200097.698779956
5200098.0613333145
5200098.434218065
5200098.799377576
5200099.149921791
5200099.506812469
5200099.875552789
5200100.242054121
5200100.585245744
5200100.938969747
5200101.300474064
5200101.661398784
5200102.0122255245
5200102.358818666
5200102.711055175
5200103.075388567
5200103.439955846
5200103.786749498
5200104.144683735
5200104.507351057
5200104.873638765
5200105.236930267
5200105.593851701
5200105.958964483
5200106.325078622
5200106.688156025
5200107.052638666
5200107.416238443
5200107.776333944
5200108.136880533
5200108.499392168
5200108.865768091
5200109.228173153
5200109.589319364
5200109.961738006
5200110.324842588
5200110.690546648
5200111.056416647
5200111.427412168
5200111.799112693
5200112.1639911095
5200112.525911705
5200112.897856132
5200113.274932043
5200113.642908947
5200114.003483669
5200114.377499715
5200114.752274887
5200115.12324299
5200115.483285562
5200115.853002445
5200116.230373041
5200116.596688644
5200116.951011793
5200117.322004692
5200117.700489656
5200118.064889328
5200118.424601928
5200118.790827648
5200119.173563615
5200119.5365253845
5200119.89379491
5200120.256097213
5200120.635057346
5200121.0057116905
5200121.360984699
5200121.722057954
5200122.088200466
5200122.458117143
5200122.812837736
5200123.169145481
5200123.531690017
5200123.896408216
5200124.248495237
5200124.596099273
5200124.953448192
5200125.310230629
5200125.668050901
5200126.014441625
5200126.359811441
5200126.725108043
5200127.080831663
5200127.425452844
5200127.774767534
5200128.13776745
5200128.48856558
5200128.833763496
5200129.183558361
5200129.546444551
5200129.907398359
5200130.254841463
5200130.605366604
5200130.968298809
5200131.325427906
5200131.681301252
5200132.03193082
5200132.391904489
5200132.749979869
5200133.101686374
5200133.456015722
5200133.81631817
5200134.179773704
5200134.5435518185
5200134.890627042
5200135.247222082
5200135.623712436
5200135.9909740845
5200136.347610609
5200136.699034111
5200137.067917005
5200137.44528474
5200137.805407659
5200138.162507431
5200138.532877103
5200138.893022434
5200139.240041153
5200139.598703996
5200139.964327232
5200140.316614524
5200140.664363996
5200141.018851654
5200141.374722854
5200141.735050098
5200142.081033126
5200142.4270786205
5200142.785527603
5200143.145816461
5200143.499983923
5200143.853078024
5200144.203997509
5200144.566492693
5200144.933885233
5200145.284192697
5200145.636237995
5200145.999071495
5200146.369463817
5200146.724537031
5200147.079644815
5200147.437608377
5200147.798790352
5200148.163578884
5200148.511849062
5200148.864311353
5200149.222184555
5200149.578559057
5200149.94114174
5200150.292336837
5200150.642535583
5200151.007884876
5200151.376073019
5200151.730939762
5200152.087293283
5200152.450519697
5200152.823713438
5200153.184344427
5200153.542779819
5200153.904799596
5200154.278156654
5200154.648783342
5200154.999819175
5200155.363969461
5200155.737655775
5200156.111626283
5200156.466511623
5200156.819774524
5200157.187862531
5200157.551262514
5200157.910759107
5200158.258839027
5200158.620822565
5200158.984304325
5200159.336545364
5200159.683982031
5200160.035657064
5200160.397494451
5200160.750290052
5200161.094576971
5200161.4429627815
5200161.795956031
5200162.153236047
5200162.491040365
5200162.835313455
5200163.18723549
5200163.545139925
5200163.8924395
5200164.234340803
5200164.583942787
5200164.945927755
5200165.299025671
5200165.64755191
5200165.999075309
5200166.356088058
5200166.717549459
5200167.067689077
5200167.413002149
5200167.7650484005
5200168.121381895
5200168.472496168
5200168.817103521
5200169.168223278
5200169.525340692
5200169.879864589
5200170.223588602
5200170.569680826
5200170.93892254
5200171.293750183
5200171.637420551
5200171.982715503
5200172.344052688
5200172.705722229
5200173.051087276
5200173.398552076
5200173.763646738
5200174.120280639
5200174.474026815
5200174.820465223
5200175.178835527
5200175.53553714
5200175.888607399
5200176.231661455
5200176.586789505
5200176.949235574
5200177.304585592
5200177.651613609
5200177.998324529
5200178.3607281605
5200178.724276201
5200179.077973501
5200179.431089536
5200179.798214571
5200180.154177562
5200180.504050628
5200180.856980459
5200181.224371091
5200181.579628841
5200181.933960096
5200182.286614315
5200182.651835577
5200183.36915578
5200183.714866058
5200184.069263116
5200184.423749582
5200184.773282663
5200185.112322227
5200185.462248699
5200185.809136764
5200186.157451288
5200186.4987689415
5200186.834741251
5200187.179964201
5200187.527201549
5200187.869639532
5200188.208380834
5200188.540747539
5200188.880346672
5200189.22381653
5200189.563567058
5200189.900974647
5200190.24121298
5200190.58477749
5200190.929911987
5200191.274452583
5200191.616571323
5200191.965273992
5200192.304924623
5200192.6480659405
5200192.995208637
5200193.339115516
5200193.689180032
5200194.0340510765
5200194.377074615
5200194.716958658
5200195.061106102
5200195.400385276
5200195.736567871
5200196.077750103
5200196.418172733
